player_id,player_name,minutes,games,position,pos_group,ga_total,ga_p90,shots_total,shots_p90,volume_total,volume_p90,xt_total,xt_p90,vaep_total,vaep_p90
25687,Camila Alejandra Saez Oyaneder,909,10,Center Back,DEF,0.0,0.0,3.0,0.297029702970297,868.0,85.94059405940594,0.45136124911999237,0.04468923258613786,-0.24249759786645883,-0.024009663155094937
25690,Francisca Alejandra Lara Lara,405,6,Center Attacking Midfield,MID,1.0,0.2222222222222222,4.0,0.8888888888888888,250.0,55.55555555555555,0.11345067856802081,0.025211261904004623,0.8352574439923046,0.18561276533162324
25693,Karen Araya,818,10,Right Defensive Midfield,MID,0.0,0.0,22.0,2.4205378973105134,826.0,90.880195599022,0.27360757646306094,0.03010352308273287,-0.059723093354259627,-0.006571000491299959
25697,Lina Mona Andréa Hurtig,328,8,Substitute,Unknown,3.0,0.823170731707317,6.0,1.646341463414634,229.0,62.83536585365853,0.06381845595336215,0.017511161694520102,0.7206665094126947,0.19774385929006869
25707,Francisco Manuel Rico Castro,279,6,Left Defensive Midfield,MID,0.0,0.0,4.0,1.2903225806451613,331.0,106.77419354838709,0.4170807808324634,0.1345421873653108,0.0724820226507727,0.023381297629281518
25719,Shūichi Gonda,328,3,Goalkeeper,GK,0.0,0.0,0.0,0.0,151.0,41.4329268292683,0.06784149409828669,0.01861504411233476,-1.9514178387616994,-0.5354500167333931
25729,Klara Bühl,682,9,Left Wing,FWD,2.0,0.26392961876832843,20.0,2.6392961876832848,681.0,89.86803519061584,2.321590105004322,0.3063681956750572,3.3314028759788488,0.43962794551040524
25770,Lisa Boattin,832,10,Left Back,DEF,1.0,0.10817307692307693,9.0,0.9735576923076923,1193.0,129.05048076923077,1.0237216426723226,0.11073912000061181,1.426896586697898,0.15435179423414763
25785,Jayde Yuk Fun Riviere,557,7,Right Back,DEF,0.0,0.0,2.0,0.32315978456014366,687.0,111.00538599640933,0.6050248427630991,0.09775984892042894,1.3396519454254303,0.21646081703462966
25816,Tierna Lillis Davidson,504,5,Left Center Back,DEF,0.0,0.0,0.0,0.0,380.0,67.85714285714286,0.15234146541900262,0.02720383311053618,0.15979893074836582,0.02853552334792247
25834,Viviane Asseyi,511,6,Left Wing,FWD,2.0,0.3522504892367906,20.0,3.522504892367906,362.0,63.7573385518591,0.48971608093282,0.08625136454785479,0.6295862921415624,0.11088603971182116
25881,Juan Antonio Rodríguez Villamuela,797,9,Right Defensive Midfield,MID,1.0,0.11292346298619824,4.0,0.45169385194479295,634.0,71.59347553324969,0.2702063491047749,0.03051263666176881,0.6357231888978276,0.07178806399097175
25921,Rubén Gracia Calmache,364,7,Left Wing,FWD,0.0,0.0,5.0,1.2362637362637363,383.0,94.6978021978022,0.30972436903104206,0.07658020113404886,0.29119029524887446,0.0719976004736228
25931,Gonzalo Javier Rodríguez,1027,11,Right Center Back,DEF,0.0,0.0,2.0,0.17526777020447906,1275.0,111.7332035053554,0.6365236052453429,0.05578103648693365,0.2621711926331045,0.02297508017232659
26009,Roberto Soldado Rillo,757,9,Left Center Forward,FWD,2.0,0.23778071334214002,20.0,2.3778071334214004,600.0,71.334214002642,-0.057525211558786433,-0.006839192919802878,0.036914227792294696,0.004388745708463042
26012,David Navarro Pedrós,280,3,Right Center Back,DEF,0.0,0.0,2.0,0.6428571428571428,262.0,84.21428571428571,0.12673547320711048,0.04073640210228551,0.14198594324989244,0.04563833890175114
26020,Ángel Lafita Castillo,513,7,Left Midfield,MID,3.0,0.5263157894736842,15.0,2.631578947368421,369.0,64.73684210526316,0.4416403806859275,0.07748076854139078,1.659777005581418,0.2911889483476172
26023,Juan Francisco García García,313,4,Left Back,DEF,0.0,0.0,0.0,0.0,305.0,87.69968051118211,0.18979854693896675,0.05457466205912782,0.23922928792308085,0.06878797416318617
26051,Dalila Belén Ippolito,569,7,Center Attacking Midfield,MID,1.0,0.15817223198594024,9.0,1.4235500878734622,591.0,93.47978910369068,0.8759951542615607,0.1385581087584191,0.7228097496281639,0.11432843139988533
26087,Carlos Gurpegi Nausia,389,5,Right Center Back,DEF,0.0,0.0,2.0,0.4627249357326478,338.0,78.20051413881748,0.344242990149426,0.07964490774665384,0.4317641259840457,0.09989401372381519
26091,Jordyn Pamela Huitema,700,9,Center Forward,FWD,1.0,0.12857142857142856,15.0,1.9285714285714286,454.0,58.371428571428574,0.4273821741042268,0.05494913667054345,-0.4750910922866519,-0.06108314043685525
26092,Amanda Ilestedt,647,7,Right Center Back,DEF,2.0,0.2782071097372488,6.0,0.8346213292117465,572.0,79.56723338485317,0.18333845457990788,0.025503030776185022,1.3412162140011787,0.1865679432150017
26093,Gun Nathalie Björn,1166,13,Left Center Back,DEF,2.0,0.15437392795883362,11.0,0.8490566037735848,1314.0,101.42367066895369,1.6193910814182306,0.1249958810700178,2.176061576627058,0.16796358653210566
26094,Julia Zigiotti-Olme,511,6,Left Defensive Midfield,MID,0.0,0.0,1.0,0.1761252446183953,635.0,111.83953033268102,0.09023310616608102,0.015892327896178653,0.4642235270261299,0.08176148225509138
26103,Idriss Carlos Kameni,564,6,Goalkeeper,GK,1.0,0.1595744680851064,0.0,0.0,304.0,48.51063829787234,0.2537103686107144,0.04048569711873102,-0.36484732481767423,-0.0582203177900544
26107,Alberto Lopo García,375,4,Right Center Back,DEF,0.0,0.0,0.0,0.0,339.0,81.36,0.18577990181370074,0.04458717643528818,0.41433211957337335,0.0994397086976096
26156,Rasheedat Busayo Ajibade,573,8,Left Wing,FWD,2.0,0.31413612565445026,12.0,1.8848167539267018,549.0,86.23036649214659,1.2430885915171697,0.1952495169922256,1.9378115266008535,0.30436830260746395
26186,Bartholomew Owogbalor Ogbeche,432,5,Center Forward,FWD,3.0,0.625,19.0,3.9583333333333335,238.0,49.583333333333336,0.03441046327639313,0.007168846515915236,1.1443035340635106,0.23839656959656472
26207,Fabricio Coloccini,771,8,Left Center Back,DEF,0.0,0.0,2.0,0.23346303501945526,549.0,64.08560311284047,0.5991266916312032,0.06993696789469299,0.7813830135564785,0.09121202492877181
26222,José Eduardo Rosa Vale de Castro,375,4,Left Center Back,DEF,0.0,0.0,2.0,0.48,389.0,93.36000000000001,0.3650547102620276,0.08761313046288663,0.2911601610976504,0.0698784386634361
26304,Adrián Nicolás Luna Retamar,587,6,Left Midfield,MID,2.0,0.30664395229982966,7.0,1.0732538330494037,598.0,91.68654173764905,0.8232461854367464,0.1262217320090412,2.6496017404256853,0.4062421748523197
26448,Javier Garrido Behovide,372,4,Left Back,DEF,0.0,0.0,0.0,0.0,449.0,108.62903225806451,0.3728101780874599,0.09019601082761128,0.6815534570778254,0.16489196542205456
26481,Sébastien Squillaci,660,7,Right Center Back,DEF,0.0,0.0,4.0,0.5454545454545454,476.0,64.9090909090909,0.2552275896314366,0.03480376222246863,0.2757271893755533,0.03759916218757545
26520,Yuka Momiki,287,4,Left Center Midfield,MID,0.0,0.0,4.0,1.254355400696864,229.0,71.81184668989548,0.18505390791628376,0.05803084220371268,0.25952971311274453,0.08138562432106972
26565,Bruno Edgar Silva Almeida,380,4,Center Defensive Midfield,MID,1.0,0.23684210526315788,3.0,0.7105263157894737,342.0,81.0,0.1444291536802195,0.03420690481899936,0.42017068777931854,0.09951411026352282
26570,Amalie Vevle Eikeland,295,5,Center Attacking Midfield,MID,0.0,0.0,7.0,2.135593220338983,219.0,66.8135593220339,0.3168997665294112,0.09668128470388816,-0.19335819242405705,-0.05899063497683096
26571,Alberto Noguera Ripoll,472,5,Center Attacking Midfield,MID,0.0,0.0,4.0,0.7627118644067796,584.0,111.35593220338983,0.6552332060454887,0.12493853505104657,0.5529923974566627,0.10544346561673655
26585,Annamaria Serturini,280,6,Substitute,Unknown,1.0,0.3214285714285714,8.0,2.571428571428571,219.0,70.39285714285714,0.3465547589115503,0.11139260107871259,0.9368761976187816,0.30113877780603693
26607,José Raúl Baena Urdiales,284,3,Right Defensive Midfield,MID,0.0,0.0,3.0,0.9507042253521126,197.0,62.42957746478873,-0.0154761722556822,-0.004904420785251401,0.020419388049049303,0.006470932832445202
26613,Maxwell Scherrer Cabelino Andrade,591,7,Left Back,DEF,1.0,0.15228426395939085,2.0,0.3045685279187817,840.0,127.91878172588832,1.2030978164791224,0.18321286545367346,1.082513208675664,0.16484972720949198
26633,Alberto Lora Ramos,592,7,Right Back,DEF,2.0,0.30405405405405406,2.0,0.30405405405405406,601.0,91.36824324324324,0.49896427076040445,0.07585605467641283,0.3059324041096261,0.046509993868017484
26669,Weligton Róbson Pena de Oliveira,480,6,Left Center Back,DEF,0.0,0.0,0.0,0.0,399.0,74.8125,0.3077196693572798,0.05769743800448996,0.6771223625401035,0.1269604429762694
26675,João Victor de Albuquerque Bruno,467,5,Left Defensive Midfield,MID,1.0,0.19271948608137046,4.0,0.7708779443254818,392.0,75.54603854389721,0.20003823779726856,0.038551266384912575,0.5816299275920987,0.11209142073509398
26683,Abdoulay Konko,528,6,Right Back,DEF,0.0,0.0,5.0,0.8522727272727273,766.0,130.5681818181818,0.78225743997494,0.13333933635936476,0.8589190519123804,0.14640665657597393
26696,Arouna Koné,537,8,Left Wing,FWD,1.0,0.16759776536312848,13.0,2.17877094972067,529.0,88.65921787709497,0.9995504627781915,0.16752242392930583,0.13866918698477093,0.02324064586336943
